Script started on Sen 23 Jul 2018 12:01:01  WIB
]0;core@core-Latitude-E7440: ~/catkin_ws/src/omnirobot/Uji[01;32mcore@core-Latitude-E7440[00m:[01;34m~/catkin_ws/src/omnirobot/Uji[00m$ ros
rosawesome                    rosdistro_migrate_to_rep_141  rosmsg-proto
rosbag                        rosdistro_migrate_to_rep_143  rosnode
rosboost-cfg                  rosdistro_reformat            rospack
roscat                        rosed                         rosparam
roscd                         rosgraph                      rospd
rosclean                      rosinstall                    rospython
rosco                         rosinstall_generator          rosrun
rosconsole                    roslaunch                     rosservice
roscore                       roslaunch-complete            rossrv
roscp                         roslaunch-deps                rosstack
roscreate-pkg                 roslaunch-logs                rostest
rosd                          roslocate                     rostopic
rosdep                        rosls                         rosunit
rosdep-source                 rosmake                       rosversion
rosdistro_build_cache         rosmaster                     rosws
rosdistro_freeze_source       rosmsg                        roswtf
]0;core@core-Latitude-E7440: ~/catkin_ws/src/omnirobot/Uji[01;32mcore@core-Latitude-E7440[00m:[01;34m~/catkin_ws/src/omnirobot/Uji[00m$ roslaunch omnirobot motor.launch 
... logging to /home/core/.ros/log/da90214e-8dd0-11e8-a189-ac7ba169cc4c/roslaunch-core-Latitude-E7440-4330.log
Checking log directory for disk usage. This may take awhile.
Press Ctrl-C to interrupt
Done checking log file disk usage. Usage is <1GB.
]2;/home/core/catkin_ws/src/omnirobot/launch/motor.launch
[1mstarted roslaunch server http://core-Latitude-E7440:44115/[0m

SUMMARY
========

PARAMETERS
 * /rosdistro: kinetic
 * /rosversion: 1.12.7
 * /serial1/baud: 57600
 * /serial1/port: /dev/ttyACM0
 * /serial2/baud: 57600
 * /serial2/port: /dev/ttyACM1
 * /serial3/baud: 57600
 * /serial3/port: /dev/ttyACM2

NODES
  /
    inverskinematic (omnirobot/inverskinematic)
    serial1 (rosserial_python/serial_node.py)
    serial2 (rosserial_python/serial_node.py)
    serial3 (rosserial_python/serial_node.py)

auto-starting new master
[1mprocess[master]: started with pid [4341][0m
[1mROS_MASTER_URI=http://core-Latitude-E7440:11311/[0m
]2;/home/core/catkin_ws/src/omnirobot/launch/motor.launch http://core-Latitude-E7440:11311/
[1msetting /run_id to da90214e-8dd0-11e8-a189-ac7ba169cc4c[0m
[1mprocess[rosout-1]: started with pid [4354][0m
started core service [/rosout]
[1mprocess[serial1-2]: started with pid [4363][0m
[1mprocess[serial2-3]: started with pid [4372][0m
[1mprocess[serial3-4]: started with pid [4373][0m
[1mprocess[inverskinematic-5]: started with pid [4374][0m

0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
[INFO] [1532278880.428520]: ROS Serial Python Node
[INFO] [1532278880.429489]: ROS Serial Python Node
0.00	0.00	0.00
[INFO] [1532278880.431493]: ROS Serial Python Node
0.00	0.00	0.00
[INFO] [1532278880.441256]: Connecting to /dev/ttyACM1 at 57600 baud
[INFO] [1532278880.443536]: Connecting to /dev/ttyACM2 at 57600 baud
[INFO] [1532278880.444740]: Connecting to /dev/ttyACM0 at 57600 baud
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
[INFO] [1532278882.547897]: Requesting topics...
[INFO] [1532278882.548844]: Requesting topics...
[INFO] [1532278882.549267]: Requesting topics...
0.00	0.00	0.00
[INFO] [1532278882.560258]: Note: publish buffer size is 512 bytes
[INFO] [1532278882.560727]: Setup publisher on V3 [std_msgs/Int32]
0.00	0.00	0.00
[INFO] [1532278882.561364]: Note: publish buffer size is 512 bytes
[INFO] [1532278882.562040]: Setup publisher on V2 [std_msgs/Int32]
[INFO] [1532278882.562317]: Note: publish buffer size is 512 bytes
[INFO] [1532278882.562693]: Setup publisher on V1 [std_msgs/Int32]
0.00	0.00	0.00
[INFO] [1532278882.571404]: Note: subscribe buffer size is 512 bytes
[INFO] [1532278882.571731]: Setup subscriber on /omnirobot/cmd_vel [geometry_msgs/Twist]
[INFO] [1532278882.572709]: Note: subscribe buffer size is 512 bytes
[INFO] [1532278882.573136]: Setup subscriber on /omnirobot/cmd_vel [geometry_msgs/Twist]
[INFO] [1532278882.573692]: Note: subscribe buffer size is 512 bytes
[INFO] [1532278882.574073]: Setup subscriber on /omnirobot/cmd_vel [geometry_msgs/Twist]
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
0.00	0.00	0.00
44.00	22.00	22.00
44.00	44.00	44.00
22.00	22.00	22.00
22.00	22.00	0.00
0.00	0.00	22.00
22.00	22.00	0.00
0.00	0.00	22.00
22.00	0.00	0.00
0.00	22.00	22.00
22.00	22.00	0.00
22.00	0.00	22.00
0.00	22.00	0.00
22.00	22.00	22.00
22.00	22.00	22.00
22.00	22.00	22.00
22.00	22.00	22.00
44.00	22.00	22.00
22.00	22.00	22.00
22.00	44.00	22.00
44.00	22.00	44.00
44.00	44.00	22.00
22.00	22.00	44.00
44.00	44.00	22.00
44.00	44.00	44.00
44.00	22.00	44.00
44.00	44.00	44.00
44.00	44.00	44.00
44.00	66.00	44.00
66.00	44.00	44.00
44.00	44.00	44.00
44.00	44.00	66.00
66.00	66.00	44.00
66.00	44.00	66.00
44.00	66.00	44.00
66.00	44.00	66.00
66.00	66.00	44.00
66.00	66.00	66.00
66.00	66.00	66.00
66.00	66.00	66.00
88.00	66.00	66.00
66.00	66.00	66.00
66.00	66.00	66.00
88.00	88.00	88.00
66.00	66.00	66.00
88.00	66.00	66.00
88.00	88.00	88.00
