Script started on Min 28 Jan 2018 06:23:41  WIB
]0;core@core-Latitude-E7440: ~/catkin_ws/src/omnirobot/src/log[01;32mcore@core-Latitude-E7440[00m:[01;34m~/catkin_ws/src/omnirobot/src/log[00m$ exitrosrun omnirobot fuzzzybicycle 

0.000000	0.000000	0.000000	1.593049	4.389071	-0.075351
0.000000	2.991058	2.991058	1.686656	4.551209	-0.121191
0.000000	3.118935	3.118927	2.021183	4.839133	-0.168548
0.000000	3.430153	3.430145	2.587733	5.224942	-0.203345
0.000000	3.906342	3.906342	3.348380	5.728481	-0.242543
0.000000	4.538429	4.538422	4.215394	6.314881	-0.270363
0.000000	5.265137	5.265137	5.081159	6.924717	-0.281146
0.000000	6.002937	6.002930	5.933574	7.550792	-0.285445
0.000000	6.742188	6.742188	6.773850	8.192334	-0.287973
0.000000	7.483093	7.483093	7.602792	8.847272	-0.289969
0.000000	8.225037	8.225037	8.421926	9.514008	-0.291780
0.000000	8.967964	8.967957	9.232748	10.191085	-0.293529
0.000000	9.711914	9.711914	10.036461	10.877185	-0.295244
0.000000	10.456825	10.456818	10.833863	11.571106	-0.296871
0.000000	11.202484	11.202484	11.625492	12.271762	-0.298456
0.000000	11.948624	11.948624	12.411787	12.978235	-0.300035
0.000000	12.695015	12.695007	13.193244	13.689772	-0.301613
0.000000	13.441505	13.441498	13.970449	14.405760	-0.303151
0.000000	14.188103	14.188110	14.744027	15.125648	-0.304647
0.000000	14.934845	14.934845	15.514491	15.848973	-0.306076
0.000000	15.681732	15.681732	16.282249	16.575315	-0.307579
0.000000	16.428787	16.428787	17.047609	17.304253	-0.308952
0.000000	17.175934	17.175934	17.810812	18.035444	-0.310347
0.000000	17.923126	17.923126	18.572050	18.768620	-0.311734
0.000000	18.670334	18.670334	19.331556	19.503540	-0.313039
0.000000	19.417549	19.417542	20.089542	20.239977	-0.314331
0.000000	20.164757	20.164764	20.846249	20.977772	-0.315622
0.000000	20.912010	20.912018	21.601820	21.716738	-0.316886
0.000000	21.659279	21.659271	22.356411	22.456745	-0.318185
0.000000	22.406578	22.406578	23.110111	23.197647	-0.319387
0.000000	23.153877	23.153877	23.863056	23.939327	-0.320549
0.000000	23.901192	23.901192	24.615297	24.681692	-0.321711
0.000000	24.648491	24.648491	25.366930	25.424667	-0.322838
0.000000	25.395798	25.395798	26.118044	26.168186	-0.324007
0.000000	26.143112	26.143112	26.868683	26.912165	-0.325121
0.000000	26.890427	26.890427	27.618927	27.656551	-0.326235
0.000000	27.637741	27.637741	28.368822	28.401300	-0.327294
0.000000	28.385063	28.385063	29.118401	29.146376	-0.328346
0.000000	29.132393	29.132393	29.867706	29.891720	-0.329392
0.000000	29.879715	29.879715	30.616760	30.637300	-0.330424
0.000000	30.627029	30.627029	31.365618	31.383101	-0.331456
0.000000	31.374359	31.374359	32.114273	32.129097	-0.332447
0.000000	32.121689	32.121689	32.862778	32.875233	-0.333424
0.000000	32.869003	32.869003	33.611134	33.621529	-0.334387
0.000000	33.616333	33.616333	34.359371	34.367950	-0.335344
0.000000	34.363663	34.363663	35.107491	35.114471	-0.336273
0.000000	35.110977	35.110977	35.855518	35.861099	-0.337223
0.000000	35.858307	35.858307	36.603455	36.607811	-0.338125
0.000000	36.605637	36.605637	37.351330	37.354591	-0.339103
0.000000	37.352966	37.352966	38.099140	38.101433	-0.339977
0.000000	38.100281	38.100281	38.846878	38.848351	-0.340838
0.000000	38.847610	38.847610	39.594563	39.595314	-0.341679
0.000000	39.594940	39.594940	40.342205	40.342323	-0.342485
0.000000	40.342270	40.342270	41.089813	41.089367	-0.343285
0.000000	41.089592	41.089592	41.837406	41.836445	-0.344071
0.000000	41.836922	41.836922	42.584957	42.583561	-0.344904
0.000000	42.584259	42.584259	43.332447	43.330708	-0.345718
0.000000	43.331573	43.331573	44.079926	44.077873	-0.346476
0.000000	44.078903	44.078903	44.827389	44.825047	-0.347221
0.000000	44.826218	44.826218	45.574848	45.572247	-0.347945
0.000000	45.573547	45.573547	46.322311	46.319462	-0.348704
0.000000	46.320885	46.320885	47.069748	47.066689	-0.349380
0.000000	47.068222	47.068222	47.817169	47.813911	-0.350146
0.000000	47.815536	47.815536	48.564564	48.561169	-0.350815
0.000000	48.562866	48.562866	49.311966	49.308441	-0.351437
0.000000	49.310204	49.310204	50.059380	50.055706	-0.352155
0.000000	50.057549	50.057549	50.806763	50.802982	-0.352756
0.000000	50.804871	50.804871	51.554119	51.550259	-0.353310
0.000000	51.552193	51.552193	52.301502	52.297531	-0.353945
0.000000	52.299515	52.299515	53.048866	53.044819	-0.354547
0.000000	53.046844	53.046844	53.796242	53.792114	-0.355141
0.000000	53.794174	53.794174	54.543602	54.539425	-0.355797
0.000000	54.541519	54.541519	55.290939	55.286728	-0.356392
0.000000	55.288834	55.288834	56.038277	56.034042	-0.356952
0.000000	56.036163	56.036163	56.785606	56.781357	-0.357540
0.000000	56.783478	56.783478	57.532936	57.528664	-0.358086
0.000000	57.530792	57.530792	58.280266	58.275974	-0.358599
0.000000	58.278122	58.278122	59.027618	59.023273	-0.359152
0.000000	59.025452	59.025452	59.774960	59.770576	-0.359672
0.000000	59.772766	59.772766	60.522293	60.517891	-0.360198
0.000000	60.520096	60.520096	61.269630	61.265194	-0.360758
0.000000	61.267410	61.267410	62.016975	62.012516	-0.361285
0.000000	62.014740	62.014740	62.764313	62.759827	-0.361756
0.000000	62.762070	62.762070	63.511658	63.507141	-0.362255
0.000000	63.509399	63.509399	64.258995	64.254448	-0.362774
0.000000	64.256729	64.256729	65.006317	65.001755	-0.363280
0.000000	65.004028	65.004028	65.753654	65.749077	-0.363752
0.000000	65.751373	65.751373	66.500984	66.496399	-0.364230
0.000000	66.498688	66.498688	67.248306	67.243729	-0.364701
0.000000	67.246017	67.246017	67.995628	67.991058	-0.365132
0.000000	67.993347	67.993347	68.742966	68.738396	-0.365556
0.000000	68.740677	68.740677	69.490311	69.485710	-0.366013
0.000000	69.488007	69.488007	70.237625	70.233032	-0.366512
0.000000	70.235321	70.235321	70.984962	70.980370	-0.366916
0.000000	70.982666	70.982666	71.732292	71.727715	-0.367298
0.000000	71.730011	71.730011	72.479637	72.475037	-0.367736
0.000000	72.477341	72.477341	73.226952	73.222359	-0.368152
0.000000	73.224655	73.224655	73.974274	73.969673	-0.368521
0.000000	73.971970	73.971970	74.721588	74.717010	-0.368870
0.000000	74.719299	74.719299	75.468910	75.464340	-0.369314
0.000000	75.466614	75.466614	76.216232	76.211662	-0.369724
0.000000	76.213943	76.213943	76.963554	76.958977	-0.370045
0.000000	76.961273	76.961273	77.710876	77.706299	-0.370394
0.000000	77.708588	77.708588	78.458199	78.453606	-0.370790
0.000000	78.455902	78.455902	79.205551	79.200920	-0.371228
0.000000	79.203232	79.203232	79.952896	79.948257	-0.371583
0.000000	79.950577	79.950577	80.700218	80.695602	-0.371856
0.000000	80.697906	80.697906	81.447563	81.442917	-0.372143
0.000000	81.445251	81.445251	82.194916	82.190277	-0.372430
0.000000	82.192596	82.192596	82.942245	82.937607	-0.372710
0.000000	82.939926	82.939926	83.689560	83.684937	-0.372977
0.000000	83.687256	83.687256	84.436867	84.432259	-0.373271
0.000000	84.434555	84.434555	85.184181	85.179588	-0.373565
0.000000	85.181885	85.181885	85.931488	85.926910	-0.373893
0.000000	85.929199	85.929199	86.678802	86.674240	-0.374193
0.000000	86.676514	86.676514	87.426140	87.421547	-0.374453
0.000000	87.423843	87.423843	88.173470	88.168861	-0.374754
0.000000	88.171158	88.171158	88.920799	88.916176	-0.375082
0.000000	88.918488	88.918488	89.668129	89.663490	-0.375396
0.000000	89.665802	89.665802	90.415443	90.410820	-0.375676
