Script started on Min 28 Jan 2018 01:29:37  WIB
]0;core@core-Latitude-E7440: ~/catkin_ws/src/omnirobot/src/log[01;32mcore@core-Latitude-E7440[00m:[01;34m~/catkin_ws/src/omnirobot/src/log[00m$ rosrun omnirobot fuzzzybicycle 

0.000000	-0.021547	-0.034933	-0.137400
0.000000	-0.021550	-0.034952	-0.137421
0.000000	-0.021558	-0.034963	-0.137421
0.000000	-0.021566	-0.034971	-0.137469
0.000000	-0.021575	-0.034978	-0.137537
0.000000	-0.021577	-0.035003	-0.137585
0.000000	-0.021591	-0.035016	-0.137633
0.000000	-0.021602	-0.035033	-0.137660
0.000000	-0.208950	-0.035229	-0.182065
0.000000	-0.709841	-0.035918	-0.306349
0.000000	-1.496327	-0.037959	-0.506821
0.000000	-2.473471	-0.041562	-0.713614
0.000000	-3.516924	-0.044755	-0.828734
0.000000	-4.575161	-0.045759	-0.865991
0.000000	-5.634100	-0.044870	-0.874492
0.000000	-6.692277	-0.043237	-0.875367
0.000000	-7.749827	-0.041411	-0.874137
0.000000	-8.807220	-0.039569	-0.872360
0.000000	-9.864930	-0.037764	-0.870440
0.000000	-10.923095	-0.036022	-0.868540
0.000000	-11.981553	-0.034315	-0.866674
0.000000	-13.040023	-0.032643	-0.864884
0.000000	-14.098308	-0.031013	-0.863100
0.000000	-15.156363	-0.029414	-0.861351
0.000000	-16.214306	-0.027849	-0.859615
0.000000	-17.272264	-0.026315	-0.857893
0.000000	-18.330338	-0.024825	-0.856144
0.000000	-19.388502	-0.023369	-0.854463
0.000000	-20.446726	-0.021941	-0.852822
0.000000	-21.504923	-0.020547	-0.851189
0.000000	-22.563059	-0.019171	-0.849604
0.000000	-23.621159	-0.017824	-0.848039
0.000000	-24.679239	-0.016516	-0.846515
0.000000	-25.737337	-0.015235	-0.845005
0.000000	-26.795465	-0.013988	-0.843501
0.000000	-27.853611	-0.012765	-0.842032
0.000000	-28.911751	-0.011565	-0.840563
0.000000	-29.969889	-0.010390	-0.839148
0.000000	-31.028017	-0.009254	-0.837775
0.000000	-32.086143	-0.008149	-0.836422
0.000000	-33.144253	-0.007053	-0.835048
0.000000	-34.202393	-0.005983	-0.833688
0.000000	-35.260521	-0.004940	-0.832383
0.000000	-36.318661	-0.003926	-0.831091
0.000000	-37.376793	-0.002920	-0.829841
0.000000	-38.434921	-0.001950	-0.828577
0.000000	-39.493050	-0.001005	-0.827353
0.000000	-40.551178	-0.000073	-0.826144
0.000000	-41.609303	0.000834	-0.824928
0.000000	-42.667431	0.001724	-0.823759
0.000000	-43.725563	0.002627	-0.822611
0.000000	-44.783695	0.003474	-0.821463
0.000000	-45.841827	0.004309	-0.820328
0.000000	-46.899963	0.005108	-0.819228
0.000000	-47.958088	0.005897	-0.818155
0.000000	-49.016212	0.006669	-0.817117
0.000000	-50.074341	0.007427	-0.816030
0.000000	-51.132458	0.008168	-0.815032
0.000000	-52.190590	0.008894	-0.814021
0.000000	-53.248726	0.009601	-0.813037
0.000000	-54.306854	0.010290	-0.812046
0.000000	-55.364983	0.010976	-0.811082
0.000000	-56.423103	0.011636	-0.810105
0.000000	-57.481236	0.012277	-0.809190
0.000000	-58.539356	0.012910	-0.808233
0.000000	-59.597485	0.013531	-0.807331
0.000000	-60.655624	0.014133	-0.806436
0.000000	-61.713749	0.014730	-0.805561
0.000000	-62.771881	0.015305	-0.804720
0.000000	-63.830006	0.015861	-0.803894
0.000000	-64.888130	0.016408	-0.803060
0.000000	-65.946266	0.016948	-0.802212
0.000000	-67.004402	0.017480	-0.801427
0.000000	-68.062531	0.018002	-0.800586
0.000000	-69.120644	0.018509	-0.799827
0.000000	-70.178757	0.018997	-0.799083
0.000000	-71.236893	0.019471	-0.798310
0.000000	-72.295013	0.019947	-0.797579
0.000000	-73.353127	0.020411	-0.796889
0.000000	-74.411263	0.020856	-0.796165
0.000000	-75.469383	0.021291	-0.795420
0.000000	-76.527519	0.021724	-0.794743
0.000000	-77.585655	0.022138	-0.794033
0.000000	-78.643784	0.022553	-0.793349
0.000000	-79.701912	0.022958	-0.792686
0.000000	-80.760040	0.023350	-0.792058
0.000000	-81.818184	0.023737	-0.791415
0.000000	-82.876320	0.024112	-0.790752
0.000000	-83.934448	0.024471	-0.790083
0.000000	-84.992584	0.024835	-0.789447
0.000000	-86.050735	0.025187	-0.788846
0.000000	-87.108864	0.025536	-0.788224
0.000000	-88.167015	0.025865	-0.787629
0.000000	-89.225159	0.026188	-0.787001
0.000000	-90.283279	0.026491	-0.786468
0.000000	-91.341400	0.026791	-0.785907
0.000000	-92.399536	0.027103	-0.785354
0.000000	-93.457664	0.027401	-0.784793
0.000000	-94.515800	0.027700	-0.784240
0.000000	-95.573967	0.027982	-0.783762
0.000000	-96.632088	0.028256	-0.783235
0.000000	-97.690216	0.028528	-0.782757
0.000000	-98.748337	0.028801	-0.782265
0.000000	-99.806473	0.029065	-0.781773
0.000000	-100.864578	0.029328	-0.781301
0.000000	-101.922729	0.029580	-0.780885
0.000000	-102.980873	0.029810	-0.780413
0.000000	-104.038986	0.030053	-0.779996
0.000000	-105.097130	0.030279	-0.779552
0.000000	-106.155243	0.030516	-0.779128
0.000000	-107.213364	0.030750	-0.778711
0.000000	-108.271477	0.030960	-0.778288
0.000000	-109.329620	0.031177	-0.777864
0.000000	-110.387741	0.031381	-0.777406
0.000000	-111.445877	0.031589	-0.777030
0.000000	-112.504021	0.031774	-0.776661
0.000000	-113.562134	0.031952	-0.776327
0.000000	-114.620255	0.032131	-0.775910
0.000000	-115.678383	0.032311	-0.775589
0.000000	-116.736519	0.032492	-0.775220
0.000000	-117.794647	0.032662	-0.774933
0.000000	-118.852768	0.032823	-0.774543
0.000000	-119.910934	0.032989	-0.774167
0.000000	-120.969055	0.033155	-0.773791
0.000000	-122.027184	0.033318	-0.773484
0.000000	-123.085320	0.033470	-0.773163
0.000000	-124.143448	0.033625	-0.772814
0.000000	-125.201584	0.033769	-0.772520
0.000000	-126.259697	0.033909	-0.772192
0.000000	-127.317810	0.034058	-0.771919
0.000000	-128.375931	0.034198	-0.771584
0.000000	-129.434052	0.034330	-0.771249
0.000000	-130.492172	0.034470	-0.770955
0.000000	-131.550293	0.034607	-0.770607
0.000000	-132.608444	0.034735	-0.770265
0.000000	-133.666565	0.034861	-0.769992
0.000000	-134.724686	0.034981	-0.769718
0.000000	-135.782806	0.035100	-0.769466
0.000000	-136.840942	0.035199	-0.769172
0.000000	-137.899063	0.035304	-0.768871
0.000000	-138.957184	0.035422	-0.768659
0.000000	-140.015335	0.035522	-0.768365
0.000000	-141.073471	0.035635	-0.768092
0.000000	-142.131592	0.035731	-0.767853
0.000000	-143.189758	0.035835	-0.767607
0.000000	-144.247879	0.035921	-0.767347
0.000000	-145.305984	0.036019	-0.767142
0.000000	-146.364105	0.036127	-0.766882
0.000000	-147.422226	0.036207	-0.766664
0.000000	-148.480392	0.036310	-0.766425
0.000000	-149.538513	0.036401	-0.766172
0.000000	-150.596649	0.036499	-0.765953
0.000000	-151.654785	0.036561	-0.765666
0.000000	-152.712921	0.036630	-0.765420
0.000000	-153.771072	0.036707	-0.765215
0.000000	-154.829239	0.036776	-0.765058
0.000000	-155.887390	0.036832	-0.764873
0.000000	-156.945526	0.036879	-0.764655
0.000000	-158.003647	0.036937	-0.764436
0.000000	-159.061813	0.037012	-0.764272
0.000000	-160.119949	0.037080	-0.764046
0.000000	-161.178070	0.037150	-0.763848
0.000000	-162.236191	0.037224	-0.763712
0.000000	-163.294342	0.037287	-0.763534
0.000000	-164.352493	0.037360	-0.763377
0.000000	-165.410645	0.037415	-0.763226
0.000000	-166.468750	0.037472	-0.763090
0.000000	-167.526871	0.037538	-0.762953
0.000000	-168.585037	0.037593	-0.762796
0.000000	-169.643158	0.037657	-0.762618
0.000000	-170.701309	0.037703	-0.762475
0.000000	-171.759415	0.037743	-0.762318
0.000000	-172.817535	0.037803	-0.762160
0.000000	-173.875671	0.037860	-0.762010
0.000000	-174.933807	0.037916	-0.761826
0.000000	-175.991943	0.037978	-0.761696
0.000000	-177.050095	0.038027	-0.761573
0.000000	-178.108185	0.038063	-0.761457
0.000000	-179.166351	0.038110	-0.761375
0.000000	-180.224472	0.038128	-0.761211
0.000000	-181.282623	0.038175	-0.761101
0.000000	-182.340759	0.038204	-0.760965
0.000000	-183.398895	0.038247	-0.760814
0.000000	-184.456985	0.038281	-0.760664
0.000000	-185.515137	0.038330	-0.760575
0.000000	-186.573273	0.038374	-0.760431
0.000000	-187.631393	0.038416	-0.760363
0.000000	-188.689514	0.038440	-0.760274
0.000000	-189.747650	0.038462	-0.760131
0.000000	-190.805740	0.038508	-0.760035
0.000000	-191.863876	0.038542	-0.759926
0.000000	-192.922028	0.038580	-0.759851
0.000000	-193.980164	0.038604	-0.759721
0.000000	-195.038284	0.038653	-0.759652
0.000000	-196.096420	0.038683	-0.759564
0.000000	-197.154587	0.038715	-0.759434
0.000000	-198.212723	0.038763	-0.759304
0.000000	-199.270859	0.038789	-0.759167
0.000000	-200.328964	0.038810	-0.758983
0.000000	-201.387146	0.038840	-0.758860
0.000000	-202.445297	0.038867	-0.758662
0.000000	-203.503418	0.038893	-0.758498
0.000000	-204.561569	0.038917	-0.758422
0.000000	-205.619720	0.038941	-0.758354
0.000000	-206.677872	0.038948	-0.758320
0.000000	-207.735962	0.038965	-0.758245
0.000000	-208.794144	0.038992	-0.758183
0.000000	-209.852264	0.039006	-0.758088
0.000000	-210.910416	0.039010	-0.758067
0.000000	-211.968567	0.039013	-0.758047
0.000000	-213.026672	0.039025	-0.757951
0.000000	-214.084808	0.039047	-0.757855
0.000000	-215.142960	0.039068	-0.757739
0.000000	-216.201096	0.039081	-0.757643
0.000000	-217.259216	0.039109	-0.757561
0.000000	-218.317368	0.039132	-0.757507
0.000000	-219.375488	0.039136	-0.757425
0.000000	-220.433670	0.039154	-0.757390
0.000000	-221.491791	0.039156	-0.757329
0.000000	-222.549942	0.039181	-0.757206
0.000000	-223.608063	0.039198	-0.757172
0.000000	-224.666168	0.039224	-0.757124
0.000000	-225.724274	0.039238	-0.757097
0.000000	-226.782410	0.039252	-0.757001
0.000000	-227.840561	0.039280	-0.756933
0.000000	-228.898697	0.039304	-0.756885
0.000000	-229.956848	0.039326	-0.756871
0.000000	-231.014984	0.039342	-0.756885
0.000000	-232.073120	0.039368	-0.756871
0.000000	-233.131271	0.039383	-0.756864
0.000000	-234.189392	0.039400	-0.756837
0.000000	-235.247513	0.039436	-0.756837
0.000000	-236.305664	0.039460	-0.756796
0.000000	-237.363815	0.039473	-0.756816
0.000000	-238.421936	0.039479	-0.756748
0.000000	-239.468307	0.036421	-0.753830
0.000000	-240.526321	0.036278	-0.751520
0.000000	-241.584732	0.036517	-0.750782
0.000000	-242.644073	0.037144	-0.750543
0.000000	-243.703278	0.037644	-0.750448
0.000000	-244.761734	0.037852	-0.750468
0.000000	-245.819519	0.037741	-0.750468
0.000000	-246.876999	0.037532	-0.750523
0.000000	-247.934677	0.037413	-0.750591
0.000000	-248.992706	0.037452	-0.750707
1.000000	-250.051086	0.037565	-0.750659
1.000000	-251.102310	0.038272	-0.760677
1.000000	-252.092712	0.039346	-0.632417
1.000000	-253.028625	0.083761	-0.283395
1.000000	-253.952454	0.234429	0.247177
1.000000	-254.871063	0.495454	0.949683
1.000000	-255.779022	0.851172	1.827159
1.000000	-256.676086	1.295087	2.877027
1.000000	-257.574860	1.788720	4.083659
1.000000	-258.478638	2.325217	5.399745
1.000000	-259.362640	2.899430	6.755111
1.000000	-260.218536	3.513355	8.101532
1.000000	-261.053894	4.155318	9.421767
1.000000	-261.871277	4.820470	10.718884
1.000000	-262.661835	5.505282	12.000576
1.000000	-263.443634	6.212104	13.260996
1.000000	-264.208069	6.937684	14.497252
1.000000	-264.956726	7.679857	15.719286
1.000000	-265.688599	8.438327	16.930620
1.000000	-266.404083	9.212132	18.117973
1.000000	-267.103821	10.000167	19.277658
1.000000	-267.788513	10.801353	20.416193
1.000000	-268.458557	11.614951	21.535620
1.000000	-269.114349	12.440232	22.636673
1.000000	-269.756134	13.276532	23.719841
1.000000	-270.384125	14.123270	24.785501
1.000000	-270.998657	14.979858	25.834051
1.000000	-271.597565	15.847453	26.871960
1.000000	-272.183014	16.724146	27.900862
1.000000	-272.758667	17.607382	28.908825
1.000000	-273.319275	18.500292	29.899590
1.000000	-273.870728	19.398951	30.873734
1.000000	-274.411072	20.304398	31.826065
1.000000	-274.936432	21.218626	32.767368
1.000000	-275.450134	22.139458	33.700012
1.000000	-275.956573	23.064415	34.613224
1.000000	-276.452789	23.994884	35.505165
1.000000	-276.938568	24.930868	36.380955
1.000000	-277.414185	25.872082	37.241943
1.000000	-277.879822	26.818348	38.088863
1.000000	-278.335632	27.769423	38.922108
1.000000	-278.781952	28.725008	39.741840
1.000000	-279.214813	29.686707	40.553463
1.000000	-279.641998	30.651110	41.352791
1.000000	-280.060852	31.619104	42.134655
1.000000	-280.470886	32.590923	42.902786
1.000000	-280.872498	33.566299	43.658085
1.000000	-281.265656	34.545143	44.401020
1.000000	-281.646545	35.528820	45.136726
1.000000	-282.018707	36.515862	45.865803
1.000000	-282.383026	37.505848	46.584267
1.000000	-282.739594	38.498711	47.291420
1.000000	-283.093079	39.492802	47.982456
1.000000	-283.440002	40.489182	48.657024
1.000000	-283.779694	41.488083	49.319286
1.000000	-284.112366	42.489361	49.970417
1.000000	-284.438141	43.492935	50.610905
1.000000	-284.757111	44.498699	51.240932
1.000000	-285.069489	45.506573	51.860691
1.000000	-285.375427	46.516472	52.470352
1.000000	-285.674988	47.528328	53.070160
1.000000	-285.964355	48.543049	53.664139
1.000000	-286.247070	49.559753	54.252728
1.000000	-286.527954	50.577122	54.828941
1.000000	-286.803619	51.595844	55.391804
1.000000	-287.069641	52.617073	55.948223
1.000000	-287.333435	53.639095	56.495689
1.000000	-287.588562	54.663128	57.034676
1.000000	-287.837799	55.688763	57.568130
1.000000	-288.085785	56.714809	58.090000
1.000000	-288.329315	57.741894	58.599712
1.000000	-288.567780	58.770168	59.100250
1.000000	-288.801392	59.799599	59.592335
1.000000	-289.030121	60.830162	60.076363
1.000000	-289.255249	61.861778	60.551502
1.000000	-289.474854	62.894398	61.018749
1.000000	-289.689758	63.928013	61.479256
1.000000	-289.900177	64.962585	61.932453
1.000000	-290.102875	65.998619	62.381340
1.000000	-290.300781	67.035690	62.826180
1.000000	-290.494568	68.073586	63.264542
1.000000	-290.687836	69.111702	63.692966
1.000000	-290.877808	70.150383	64.111244
1.000000	-291.063782	71.189796	64.521980
1.000000	-291.245972	72.229889	64.925781
1.000000	-291.424408	73.270668	65.322937
1.000000	-291.599213	74.312111	65.713646
1.000000	-291.770416	75.354164	66.097969
1.000000	-291.934937	76.397209	66.478600
1.000000	-292.095642	77.440979	66.855766
1.000000	-292.256073	78.484901	67.224907
1.000000	-292.413757	79.529175	67.585457
1.000000	-292.568176	80.573959	67.939499
1.000000	-292.719513	81.619247	68.287590
1.000000	-292.867767	82.665031	68.629921
1.000000	-293.010040	83.711533	68.968971
1.000000	-293.148956	84.758598	69.304939
1.000000	-293.284973	85.806099	69.635986
1.000000	-293.421021	86.853722	69.959488
1.000000	-293.554840	87.901535	70.275375
1.000000	-293.685852	88.949738	70.585609
1.000000	-293.814270	89.998306	70.890579
1.000000	-293.940033	91.047218	71.190498
1.000000	-294.063202	92.096451	71.485542
1.000000	-294.183807	93.146011	71.775787
1.000000	-294.299469	94.196060	72.063255
1.000000	-294.412292	95.246536	72.348106
1.000000	-294.525391	96.297119	72.626793
1.000000	-294.636597	97.347794	72.899033
1.000000	-294.745514	98.398781	73.166412
1.000000	-294.852203	99.449966	73.429291
1.000000	-294.956604	100.501427	73.687843
1.000000	-295.056580	101.553253	73.943901
1.000000	-295.154144	102.605423	74.197639
1.000000	-295.249725	103.657806	74.447556
1.000000	-295.343323	104.710365	74.693466
1.000000	-295.437286	105.763031	74.933708
1.000000	-295.529785	106.815758	75.168190
1.000000	-295.618256	107.868729	75.400002
1.000000	-295.706635	108.921982	75.627869
1.000000	-295.791565	109.975304	75.852249
1.000000	-295.874268	111.028931	76.074371
1.000000	-295.955322	112.082695	76.293053
1.000000	-296.034729	113.136604	76.508202
1.000000	-296.112549	114.190651	76.719795
1.000000	-296.190796	115.244797	76.926361
1.000000	-296.267853	116.298973	77.127998
1.000000	-296.343384	117.353317	77.326057
1.000000	-296.417358	118.407761	77.520691
1.000000	-296.489777	119.462349	77.712067
1.000000	-296.560669	120.517059	77.900269
1.000000	-296.630157	121.571884	78.085411
1.000000	-296.696533	122.626831	78.268822
1.000000	-296.761139	123.682007	78.450516
1.000000	-296.826111	124.737297	78.628197
1.000000	-296.890198	125.792572	78.801712
1.000000	-296.952881	126.847961	78.972137
1.000000	-297.014282	127.903404	79.139679
1.000000	-297.074493	128.958969	79.304375
1.000000	-297.133484	130.014633	79.466324
1.000000	-297.191132	131.070374	79.625618
1.000000	-297.246155	132.126175	79.783409
1.000000	-297.299683	133.182175	79.939766
1.000000	-297.353638	134.238297	80.092567
1.000000	-297.406830	135.294373	80.241737
1.000000	-297.458893	136.350540	80.388252
1.000000	-297.509918	137.406769	80.532242
1.000000	-297.559875	138.463074	80.673813
1.000000	-297.608765	139.519440	80.813072
1.000000	-297.655334	140.575821	80.951088
1.000000	-297.701904	141.632507	81.086746
1.000000	-297.746552	142.689026	81.220314
1.000000	-297.791229	143.745804	81.351524
1.000000	-297.835297	144.802505	81.479645
1.000000	-297.878510	145.859283	81.605507
1.000000	-297.920807	146.916122	81.729202
